track_year,track_id,track_pos,artist_name,track_name,track_writers,track_votes
2001,1.0,2,Giorgia,Di sole e d'azzurro,"Zucchero Fornaciari, M. Saggese,M. Vergnaghi",
2001,2.0,3,Matia Bazar,Questa nostra grande storia d'amore,"G. Golzi,P. Cassano",
2001,3.0,4,Michele Zarrillo,L'acrobata,"V. Incenzo,M. Zarrillo",
2001,4.0,5,Paola Turci,Saluto l'inverno,"P. Turci,C. Consoli",
2001,5.0,6,Jenny B,Anche tu,"G. Golzi,P. Cassano",
2001,6.0,7,Alex Britti,Sono contento,A. Britti,
2001,7.0,8,Gigi D'Alessio,Tu che ne sai,"V. D'Agostino,L. D'Alessio",
2001,8.0,9,Fabio Concato,Ciao Ninìn,F. Concato,
2001,9.0,10,Anna Oxa,L'eterno movimento,"G. Fulcheri,Laurex",
2001,10.0,11,Peppino di Capri,Pioverà (Habibi ené),"F. Del Prete, Dicapri,M. Vitale",
2001,11.0,12,Gianni Bella,Il profumo del mare,"G. Bella,Mogol",
2001,12.0,13,Syria,Fantasticamenteamore,"B. Antonacci,S. Lanza",
2001,13.0,14,Sottotono,Mezze verità,"M. Cellamaro,M. Dagani",
2001,14.0,15,Quintorigo,Bentivoglio Angelina (Kon tutto il mio amaro),"M. De Leonardis, V. Bianchi, A. Costa, G. Costa, S. Ricci, M. Montanari,G. Facchini",
2001,15.0,16,Bluvertigo,L'assenzio (The Power of Nothing),"M. Castoldi,L. Urbani",
2001,,1,Gazosa,Stai con me (Forever),"E. Caterini, S. Nasuti,S. Borzi",
2001,1.0,2,Moses,Maggie,"M. Di Franco, S. Moschetto,A. Zuppini",
2001,2.0,3,"Francesco,Giada",Turuturu,"F. Boccia,G. Caliendo",
2001,3.0,4,Principe e Socio M.,Targato NA,"M. Spenillo,A. De Carmine",
2001,4.0,5,Carlotta,Promessa,"Carlotta, Assolo, L. Angelosanti, M. De Iaco, D. Massa, F. Morettini,A. Zuccaro",
2001,5.0,6,Francesco Renga,Raccontami...,"P. Renga,U. Iervolino",
2001,6.0,7,Paolo Meneguzzi,Ed io non ci sto più,R. Zappalorto,
2001,7.0,8,Carlito,Emily,C. De Bei,
2001,8.0,9,XSense,Luna,"P. Brera, A. Branca, J. Monasta,G. Godi",
2001,9.0,10,Roberto Angelini,Il Signor Domani,R. Angelini,
2001,10.0,11,Sara 6,Bocca,"S. Occhipinti,M. Gardella",
2001,11.0,12,Velvet,Nascosto dietro un vetro,"P. Ferrantini, G. Cornetta, A. Sgreccia,P. Bazzoffi",
2001,12.0,13,Stefano Ligi,Battiti,"S. Ligi,R. Costa",
2001,13.0,14,Riky Anelli,Ho vinto un viaggio,"R. E. Anelli, B. Santori,C. H. Sementina",
2001,14.0,15,Pincapallina,Quando io,P. Milzani,
2001,15.0,16,Isola Song,Grazie,"S. Melis,G. Melis",
2002,,1,Matia Bazar,Messaggio d'amore,"G. Golzi,P. Cassano",17.449
2002,1.0,2,Alexia,Dimmi come...,"A. Aquilani,M. Marcolini",16.973
2002,2.0,3,Gino Paoli,Un altro amore,G. Paoli,16.507
2002,3.0,4,"Fausto Leali,Luisa Corna",Ora che ho bisogno di te,"F. Berlincioni, F. Leali,V. Tosetto",16.311
2002,4.0,5,Enrico Ruggeri,Primavera a Sarajevo,E. Ruggeri,15.857
2002,5.0,6,Mariella Nava,Il cuore mio,M. Nava,15.390
2002,6.0,7,Filippa Giordano,Amarti sì,"L. Quarantotto,A. Napoletano",15.257
2002,7.0,8,Francesco Renga,Tracce di te,F. Renga,14.888
2002,8.0,9,Fiordaliso,Accidenti a te,"G. Bigazzi,M. Falagiani",14.717
2002,9.0,10,Gazosa,Ogni giorno di più,"M. Z. Granieri, R. Siani,S. Sichel",14.538
2002,10.0,11,Michele Zarrillo,Gli angeli,"V. Incenzo, M. Zarrillo,R. Amici",14.405
2002,11.0,12,Gianluca Grignani,Lacrime dalla Luna,G. Grignani,13.854
2002,12.0,13,Alessandro Safina,Del perduto amore,"G. Morra,M. Fabrizio",13.129
2002,13.0,14,Daniele Silvestri,Salirò,D. Silvestri,13.016
2002,14.0,15,Nino D'Angelo,Marì,"N. D'Angelo, N. Tortora,P. Leon",12.871
2002,15.0,16,Patty Pravo,L'immenso,"L. Tempestini, R. Pacco,F. Carraresi",11.710
2002,16.0,17,Loredana Bertè,Dimmi che mi ami,"D. Latino, N. Tortora,P. Leon",10.897
2002,17.0,18,Mino Reitano,La mia canzone,"P. Panella, M. Reitano,A. Paoletti",10.833
2002,18.0,19,Lollipop,Batte forte,"V. Giorgilli, L. Rana,A. Blescia",10.748
2002,19.0,20,Timoria,Casa mia,O. Pedrini,10.668
2002,,1,Anna Tatangelo,Doppiamente fragili,"M. Del Freo,D. Marchetti",7.654
2002,1.0,2,Valentina Giovagnini,Il passo silenzioso della neve,"V. Incenzo,D. Pinelli",7.633
2002,2.0,3,Simone Patrizi,Se poi mi chiami,F. Fiumara,7.020
2002,3.0,4,Gianni Fiorellino,Ricomincerei,"A. Casaburi,G. Fiorellino",6.680
2002,4.0,5,Archinuè,La marcia dei santi,F. Sciacca,6.643
2002,5.0,6,78 Bit,Fotografia,"G. Novi, M. Monticelli, F. Serafini, M. Pasini, S. Dionigi,M. Pilato",6.110
2002,6.0,7,Marco Morandi,Che ne so,"M. Morandi,F. Godi",6.076
2002,7.0,8,Botero,Siamo treni,"L. Santoro,F. Riccardi",6.025
2002,8.0,9,Andrea Febo,All'infinito,"A. Carnevali, A. Febo,S. Profeta",5.757
2002,9.0,10,Daniele Vit,Non finirà,"D. De Vitis,L. Panico",5.741
2002,10.0,NF,Plastico,Fruscio,"D. Tejera,S. Galafate Orlandi",
2002,11.0,NF,La Sintesi,Ho mangiato la mia ragazza,R. Battista,
2002,12.0,NF,Giuliodorme,Odore,"A. Moscianese,D. Silvestri",
2002,13.0,NF,Offside,Quando una ragazza c'è,"A. De Sanctis,F. Arpino",
2002,14.0,NF,Dual Gang,Sarà la primavera,"G. Magurno, S. Magurno,P. Bianco",
2002,15.0,NF,Giacomo Celentano,You And Me,"M. Ferrara, M. Galasso, F. L. Garilli,G. Celentano",
2003,,1,Alexia,Per dire di no,"A. Salerno,Alexia",24.248
2003,1.0,2,Alex Britti,7000 caffè,A. Britti,23.298
2003,2.0,3,Sergio Cammariere,Tutto quello che un uomo,"R. Kunstler,S. Cammariere",21.919
2003,3.0,4,"Enrico Ruggeri,Andrea Mirò",Nessuno tocchi Caino,"E. Ruggeri,A. Mirò",21.779
2003,4.0,5,Syria,L'amore è,Jovanotti,20.482
2003,5.0,6,Lisa,Oceano,"M. Malavasi, Leozed,A. Sandri",20.310
2003,6.0,7,Giuni Russo,Morirò d'amore,"G. Russo, V. Magelli,M. A. Sisini",18.147
2003,7.0,8,Silvia Salemi,Nel cuore delle donne,"G. Artegiani,S. Salemi",17.869
2003,8.0,9,Antonella Ruggiero,Di un amore,"A. Ruggiero,A. Volpe",17.722
2003,9.0,10,Luca Barbarossa,Fortuna,L. Barbarossa,17.487
2003,10.0,11,Nino D'Angelo,'A storia 'e nisciuno,"N. D'Angelo,N. Tortora",17.466
2003,11.0,12,Cristiano De André,Un giorno nuovo,"C. De André, O. Malaspina, M. Talamo, S. Melone,D. Fossati",17.298
2003,12.0,13,Fausto Leali,Eri tu,"F. Leali,G. Panceri",16.978
2003,13.0,14,Anna Oxa,Cambierò,"M. Falagiani, M. Carnesecchi,A. Oxa",16.933
2003,14.0,15,Eiffel 65,Quelli che non hanno età,"D. Capuano, M. Lobina, G. Ponte, G. Randone,G. Colla",16.758
2003,15.0,16,"Bobby Solo,Little Tony",Non si cresce mai,"G. Bigazzi, G. Gastaldo,R. Satti",16.754
2003,16.0,17,"Anna Tatangelo,Federico Stragà",Volere volare,"Bungaro,C. Passavanti",16.406
2003,17.0,18,Negrita,Tonight,"F. Barbacci, P. Bruni, F. Li Causi, C. Petricich,E. Salvi",16.270
2003,18.0,19,Amedeo Minghi,Sarà una canzone,A. Minghi,13.404
2003,19.0,20,Iva Zanicchi,Fossi un tango,"L. Lana,A. Donati",12.898
2003,,1,Dolcenera,Siamo tutti là fuori,Dolcenera,
2003,1.0,2,Alina,Un piccolo amore,"A. De Sanctis, A. Bettini, M. Telli,A. Cheli",
2003,2.0,3,Zurawski,Lei che,"A. Zurawski, V. Tempera,M. Martellini",
2003,3.0,4,Verdiana,Chi sei non lo so,"V. Centrone, E. Giudizi,M. Minoia",
2003,4.0,5,Gianni Fiorellino,Bastava un niente,"A. Casaburi,G. Fiorellino",
2003,5.0,6,Daniele Stefani,Chiaraluna,"G. Boursier,D. Stefani",
2003,6.0,7,Patrizia Laquidara,Lividi e fiori,"G. Romanelli,P. Laquidara",
2003,7.0,8,Elsa Lila,Valeria,"L. Bechelli, G. Mattei,M. Marati",
2003,8.0,9,Roberto Giglio,Cento cose,R. Giglio,
2003,9.0,10,Jacqueline Maiello Ferry,Vicina e lontana,"J. Maiello Ferry,J. M. Maiello Ferry",
2003,10.0,11,Daniela Pedali,Vorrei,"Depsa, A. Valsiglio, L. Valsiglio,S. Monetti",
2003,11.0,12,Manuela Zanier,Amami,"M. Zanier, P. De Lazzaro,R. Russo",
2003,12.0,13,Allunati,Chiama di notte,"E. Nascimbeni,A. Lunati",
2003,13.0,14,Marco Fasano,E già,"M. Fasano,A. Annona",
2003,14.0,15,Maria Pia & SuperZoo,Tre fragole,"G. Colonna,F. Roccia",
2003,15.0,16,Filippo Merola,Mi sento libero,"F. Merola,R. Di Pietro",
2004,,1,Marco Masini,L'uomo volante,"M. Masini, G. Dati,G. Orlandi",295.639
2004,1.0,2,Mario Rosini,Sei la vita mia,"A. Leone, L. Patruno, C. Noto, L. Rana,G. Giorgilli",152.479
2004,2.0,3,Linda,"Aria, sole, terra e mare","L. Valori, L. Bruti, M. Di Paolo, D. De Santis",134.636
2004,3.0,4,Paolo Meneguzzi,Guardami negli occhi (Prego),"P. Meneguzzo, R. Di Bella, L. Mattioni,D. Melotti",127.346
2004,4.0,5,Bungaro,Guardastelle,"G. Romanelli,Bungaro",75.613
2004,5.0,6,"Massimo Modugno,Gipsy Kings",Quando l'aria mi sfiora,"Mogol,G. Bella",62.930
2004,6.0,7,Stefano Picchi,Generale Kamikaze,S. Picchi,61.343
2004,7.0,8,"Morris Albert,Mietta",Cuore,"S. Dall'Ora,S. Boffa",51.362
2004,8.0,9,Neffa,Le ore piccole,G. Pellino,45.696
2004,9.0,10,Mario Venuti,Crudele,"M. Venuti,Kaballà",45.545
2004,10.0,11,DJ Francesco,Era bellissimo,"F. Facchinetti, S. Lucato, D. Primiceri,A. Rapetti",32.422
2004,11.0,12,Simone,È stato tanto tempo fa,S. Tomassini,28.830
2004,12.0,13,"DB Boulevard,Bill Wyman",Basterà,"A. Ventura, R. Palù,D. Benedetti",28.611
2004,13.0,14,"Andrea Mingardi,The Blues Brothers Band",È la musica,"A. Mingardi,M. Tirelli",26.018
2004,14.0,15,Omar Pedrini,Lavoro inutile,O. Pedrini,25.585
2004,15.0,16,Daniele Groff,Sei un miracolo,"D. Groff,M. Patrignani",24.103
2004,16.0,17,Adriano Pappalardo,Nessun consiglio,"R. Scarpetta, A. Pappalardo, L. Chiaravalli,G. Moretti",23.237
2004,17.0,18,Veruska,Un angelo legato a un palo,"Mogol, R. Bella,G. Bella",23.193
2004,18.0,19,Andrè,Il nostro amore,"M. Canigiula, S. Labate,C. Labate",18.186
2004,19.0,20,"Danny Losito,Las Ketchup",Single,"D. Losito,M. Mariello",17.132
2004,20.0,21,Pacifico,Solo un sogno,L. De Crescenzo,15.300
2004,21.0,22,Piotta,Ladro di te,"T. Zanello, E. Rubbi,M. Altomare",13.409
2005,,1,Francesco Renga,Angelo,"F. Renga,M. Zappatini","54,41%"
2005,1.0,2,"Toto Cutugno,Annalisa Minetti",Come noi nessuno al mondo,S. Cutugno,"17,79%"
2005,2.0,3,Antonella Ruggiero,Echi d'infinito,"M. Venuti,Kaballà","16,45%"
2005,3.0,4,"Nicky Nicolai,Stefano Di Battista Jazz Quartet",Che mistero è l'amore,"M. Fabrizio, G. Lucariello,P. Marino","7,21%"
2005,4.0,5,Laura Bono,Non credo nei miracoli,"L. Bonometti, M. Natale,P. Cassano","4,13%"
2005,5.0,F (II),Gigi D'Alessio,L'amore che non c'è,"L. D'Alessio,V. D'Agostino",
2005,6.0,F (II),Alexia,Da grande,"A. Aquilani, M. Fabrizio, G. Fulcheri,G. Cominotti",
2005,7.0,F (II),Le Vibrazioni,Ovunque andrò,F. Sarcina,
2005,8.0,F (II),Marcella Bella,Uomo bastardo,"G. Bella,S. Pieroni",
2005,9.0,F (II),La Differenza,Che farò,"F. Falcone, G. Martinelli,S. Zaccagna",
2005,10.0,F (III),Marco Masini,Nel mondo dei sogni,"G. Orlandi, M. Masini,G. Dati",
2005,11.0,F (III),Anna Tatangelo,Ragazza di periferia,"G. D'Alessio, V. D'Agostino,A. Pennino",
2005,12.0,F (III),Matia Bazar,Grido d'amore,"P. Cassano,G. Golzi",
2005,13.0,F (III),Peppino di Capri,La panchina,"Depsa, Dicapri,C. Piccinelli",
2005,14.0,F (III),Veronica Ventavoli,L'immaginario,"D. Calvetti,M. Ciappelli",
2005,15.0,SF,Paolo Meneguzzi,Non capiva che l'amavo,"P. Meneguzzo, D. Melotti, R. Di Bella,L. Mattioni",
2005,16.0,SF,Marina Rei,Fammi entrare,"M. Rei, D. Sinigallia,R. Sinigallia",
2005,17.0,SF,DJ Francesco Band,Francesca,"D. Primiceri, F. Facchinetti,A. Rapetti",
2005,18.0,SF,Nicola Arigliano,Colpevole,"F. Fasano, G. Grottoli,A. Vaschetti",
2005,19.0,SF,Max De Angelis,Sono qui per questo,"M. De Angelis, D. Calvetti,M. Ciappelli",
2005,20.0,SF,Equ,L'idea,"V. Crociani, G. Graziani,D. Boscherini",
2005,21.0,SF,Giovanna D'Angi,Fammi respirare (Aria),"G. Caruso,M. Pappalardo",
2005,22.0,NF,Umberto Tozzi,Le parole,"U. Tozzi,R. Ancillotti",
2005,23.0,NF,"Paola,Chiara",A modo mio,"P. Iezzi,C. Iezzi",
2005,24.0,NF,Velvet,Dovevo dirti molte cose (Amore),"A. Sgreccia,Velvet",
2005,25.0,NF,Franco Califano,Non escludo il ritorno,"F. Zampaglione,F. Califano",
2005,26.0,NF,Sabrina Guida,Vorrei,"W. Esposito, S. Guida,R. D'Aquino",
2005,27.0,NF,Concido,Ci vuole k...,"A. Plebani, G. Tarantelli, G. Costantini,E. Plebani",
2005,28.0,NF,Modà,Riesci a innamorarmi,F. Silvestre,
2005,29.0,NF,Enrico Boccadoro,Dov'è la terra capitano?,E. Boccadoro,
2005,30.0,NF,Christian Lo Zito,Segui il tuo cuore,G. Furnari,
2005,31.0,NF,Negramaro,Mentre tutto scorre,G. Sangiorgi,
2006,,1,Povia,Vorrei avere il becco,G. Povia,"10,45%"
2006,1.0,2,Nomadi,Dove si va,"C. Cattini, D. Sacco, M. Vecchi,G. Carletti","9,58%"
2006,2.0,3,Anna Tatangelo,Essere una donna,"L. D'Alessio,Mogol","5,75%"
2006,3.0,4,Riccardo Maffoni,Sole negli occhi,R. Maffoni,"3,21%"
2006,4.0,F,Michele Zarrillo,L'alfabeto degli amanti,"V. Incenzo,M. Zarrillo",
2006,5.0,F,Dolcenera,Com'è straordinaria la vita,"E. Trane, L. Imerico,R. Pacco",
2006,6.0,F,Zero Assoluto,Svegliarsi la mattina,"T. De Gasperi, M. Maffucci, D. Pao,E. Sognato",
2006,7.0,F,Simone Cristicchi,Che bella gente,"S. Cristicchi,S. Cipollone",
2006,8.0,SF (III),Alex Britti,Solo con te,A. Britti,
2006,9.0,SF (III),Nicky Nicolai,Lei ha la notte,"T. Blu, N. Nicolai, M. Rinalduzzi,M. D'Angelo",
2006,10.0,SF (III),"Gigi Finizio,Ragazzi di Scampia",Musica e speranza,"L. D'Alessio,Mogol",
2006,11.0,SF (IV),Ron,L'uomo delle stelle,Ron,
2006,12.0,SF (IV),Simona Bencini,Tempesta,"S. Bencini,E. Toffoli",
2006,13.0,SF (IV),Sugarfree,Solo lei mi dà,"F. Zampaglione, M. Salom, M. Amantia Scuderi,G. Lo Iacono",
2006,14.0,SF,Helena Hellwig,Di luna morirei,"Mango, R. Petruzzi,C. De Bei",
2006,15.0,SF,L'Aura,Irraggiungibile,L'Aura,
2006,16.0,SF,Tiziano Orecchio,Preda innocente,"M. Di Franco, A. Zuppini,M. Andrini",
2006,17.0,SF,Monia Russo,Un mondo senza parole,B. Illiano,
2006,18.0,NF (V),Luca Dirisio,Sparirò,L. Dirisio,
2006,19.0,NF (V),Ivana Spagna,Noi non possiamo cambiare,M. Morante,
2006,20.0,NF (V),"Noa, Carlo Fava & Solis String Quartet",Un discorso in generale,"C. Fava,G. Martinelli",
2006,21.0,NF (VI),Gianluca Grignani,Liberi di sognare,G. Grignani,
2006,22.0,NF (VI),Anna Oxa,Processo a me stessa,"P. Panella, A. Oxa,A. Miori",
2006,23.0,NF (VI),"Mario Venuti,Arancia Sonora",Un altro posto nel mondo,"M. Venuti,Kaballà",
2006,24.0,NF,Ameba 4,Rido... forse mi sbaglio,F. Properzi,
2006,25.0,NF,Antonello,Capirò Crescerai,"A. Carozza,S. Pietroluongo",
2006,26.0,NF,Deasonika,Non dimentico più,"M. Zanotti, F. Tumminelli, W. Clemente,M. Trentacoste",
2006,27.0,NF,Andrea Ori,Nel tuo mare,"C. Ori, M. Vergnaghi,A. Ori",
2006,28.0,NF,Ivan Segreto,Con un gesto,I. Segreto,
2006,29.0,NF,Virginio,Davvero,"V. Simonelli,P. Agosta",
2007,,1,Simone Cristicchi,Ti regalerò una rosa,S. Cristicchi,"8,22%"
2007,1.0,2,Al Bano,Nel perdono,"R. Zero, V. Incenzo, A. Paoletti,Y. Carrisi","7,22%"
2007,2.0,3,Piero Mazzocchetti,Schiavo d'amore,"G. Morra,M. Fabrizio","6,51%"
2007,3.0,4,Daniele Silvestri,La paranza,D. Silvestri,"5,64%"
2007,4.0,5,Mango,Chissà se nevica,"G. Mango,C. De Bei","5,46%"
2007,5.0,6,Paolo Meneguzzi,Musica,"P. Meneguzzi, R. Di Bella,D. Melotti","5,38%"
2007,6.0,7,Tosca,Il terzo fuochista,"R. Mascellino, M. Venturiello,Tosca","5,32%"
2007,7.0,8,"Francesco,Roby Facchinetti",Vivere normale,"S. Bertolotti, D. Calvetti, M. Ciappelli,F. Facchinetti","5,05%"
2007,8.0,9,Zero Assoluto,Appena prima di partire,"M. Maffucci, T. De Gasperi, D. Pao ed E. Ciarallo","5,04%"
2007,9.0,10,Antonella Ruggiero,Canzone fra le guerre,"C. Carrara,A. Ruggiero","4,99%"
2007,10.0,F,Amalia Gré,Amami per sempre,"A. Grezio, M. Ranauro,P. Palma",
2007,11.0,F,"Marcella,Gianni Bella",Forever per sempre,"Mogol,G. Bella",
2007,12.0,F,Stadio,Guardami,"S. Grandi,G. Curreri",
2007,13.0,F,Paolo Rossi,In Italia si sta male (si sta bene anziché no),R. Gaetano,
2007,14.0,F,Nada,Luna in piena,N. Malanima,
2007,15.0,F,Johnny Dorelli,Meglio così,"G. Calabrese,G. Ferrio",
2007,16.0,F,Fabio Concato,Oltre il giardino,F. Concato,
2007,17.0,F,Leda Battisti,Senza me ti pentirai,"L. Battisti,A. Battaglia",
2007,18.0,F,Milva,The Show Must Go On,G. Faletti,
2007,19.0,F,Velvet,Tutto da rifare,"A. Sgreccia, G. Cornetta, P. Ferrantini,P. Bazzoffi",
2008,,1,"Giò Di Tonno,Lola Ponce",Colpo di fulmine,G. Nannini,"5,17%"
2008,1.0,2,Anna Tatangelo,Il mio amico,L. D'Alessio,"4,88%"
2008,2.0,3,Fabrizio Moro,Eppure mi hai cambiato la vita,F. Mobrici,"4,36%"
2008,3.0,4,Toto Cutugno,Un falco chiuso in gabbia,"S. Cutugno,D. De Marinis","4,25%"
2008,4.0,5,Finley,Ricordi,"C. Ruggiero, D. Persoglio, M. Pedretti, S. Mantegazza,D. Calvio","3,57%"
2008,5.0,6,Paolo Meneguzzi,Grande,"G. Panceri, P. Meneguzzo,D. Melotti","3,33%"
2008,6.0,7,Sergio Cammariere,L'amore non si spiega,"R. Kunstler,S. Cammariere","3,10%"
2008,7.0,8,Gianluca Grignani,Cammina nel sole,G. Grignani,"2,77%"
2008,8.0,9,Little Tony,Non finisce qui,D. Amerio,"2,64%"
2008,9.0,10,Eugenio Bennato,Grande sud,E. Bennato,"2,57%"
2008,10.0,F,Mietta,Baciami adesso,"P. Panella,D. Ronda",
2008,11.0,F,Max Gazzè,Il solito sesso,"F. Gazzè,M. Gazzè",
2008,12.0,F,L'Aura,Basta!,L'Aura,
2008,13.0,F,Frankie hi-nrg mc,Rivoluzione,"F. Di Gesù, F. Bruni,C. Galbignani",
2008,14.0,F,Michele Zarrillo,L'ultimo film insieme,"G. Artegiani,M. Zarrillo",
2008,15.0,F,Tricarico,Vita tranquilla,F. Tricarico,
2008,16.0,F,Tiromancino,Il rubacuori,F. Zampaglione,
2008,17.0,F,Amedeo Minghi,Cammina cammina,"G. Marcucci,A. Minghi",
2008,18.0,F,Mario Venuti,A ferro e fuoco,"M. Venuti,Kaballà",
2008,,1,Sonohra,L'amore,"L. Fainello, R. Tini,D. Fainello","2,85%"
2008,1.0,2,La Scelta,Il nostro tempo,"M. Del Forno, F. Ferraguzzo, F. Caprara, E. Mangia,R. Cardelli","2,25%"
2008,2.0,3,Jacopo Troiani,Ho bisogno di sentirmi dire ti voglio bene,S. Cenci,"1,15%"
2008,3.0,F,Frank Head,Para parà ra rara,"F. Testa,D. Cardella",
2008,4.0,F,Giua,Tanto non vengo,"Giua,G. Martinelli",
2008,5.0,F,Milagro,Domani,A. Capolupo,
2008,6.0,F,Valerio Sanzotta,Novecento,V. Sanzotta,
2008,7.0,F,Ariel,Ribelle,"A. Gaydou,L. Chiaravalli",
2008,8.0,NF,Andrea Bonomo,Anna,"A. Bonomo,L. Chiaravalli",
2008,9.0,NF,Daniele Battaglia,Voce nel vento,"D. Battaglia, S. Ruffino,G. Orlandi",
2008,10.0,NF,Francesco Rapetti,Come un'amante,"Mogol,F. Rapetti",
2008,11.0,NF,Melody Fall,Ascoltami,F. Panebarco,
2008,12.0,NF,Melody Fall,Ascoltami,F. Panebarco,
2008,13.0,NF,Rosario Morisco,Signorsì,"R. Morisco, A. Spenillo,Principe e Socio M.",
2008,14.0,NF,Valeria Vaglio,Ore ed ore,V. Vaglio,
2009,,1,Marco Carta,La forza mia,Paolo Carta,"57,62%"
2009,1.0,2,Povia,Luca era gay,Giuseppe Povia,"25,27%"
2009,2.0,3,Sal Da Vinci,Non riesco a farti innamorare,"V. D'Agostino, L. D'Alessio,S. M. Sorrentino","17,11%"
2009,3.0,F,Francesco Renga,Uomo senza età,"F. Renga,M. Zappatini",
2009,4.0,F,Fausto Leali,Una piccola parte di te,"G. Fasano,F. Berlincioni",
2009,5.0,F,Marco Masini,L'Italia,"M. Masini,B. Dati",
2009,6.0,F,Patty Pravo,E io verrò un giorno là,A. Cutri,
2009,7.0,F,Alexia feat. Mario Lavezzi,Biancaneve,"Mogol,M. Lavezzi",
2009,8.0,F,Al Bano,L'amore è sempre amore,"G. Morra,M. Fabrizio",
2009,9.0,F,"Pupo, Paolo Belli,Youssou N'Dour",L'opportunità,"Mogol,E. Ghinazzi",
2009,10.0,NF,Dolcenera,Il mio amore unico,"Dolcenera, S. Lanza, G. P. Ameli,O. Avogadro",
2009,11.0,NF,Gemelli DiVersi,Vivi per un miracolo,"L. Aleotti, A. Merli, E. Busnaghi,F. Stranges",
2009,12.0,NF,"Nicky Nicolai,Stefano Di Battista",Più sole,"L. Cherubini,S. Di Battista",
2009,13.0,NF,Afterhours,Il paese è reale,"M. Agnelli, G. Ciccarelli, R. D'Erasmo, E. Gabrielli,G. Prette",
2009,14.0,NF,Tricarico,Il bosco delle fragole,F. Tricarico,
2009,15.0,NF,Iva Zanicchi,Ti voglio senza amore,"F. Berlincioni,G. Fasano",
2009,,1,Arisa,Sincerità,"G. Anastasi, G. Mangiaracina,M. Filardo","7,00%"
2009,1.0,2,Malika Ayane,Come foglie,G. Sangiorgi,
2009,2.0,3,Karima,Come in ogni ora,"K. Ammar,P. Frassi",
2009,3.0,4,Chiara Canzian,Prova a dire il mio nome,"C. Canzian,Pellecalamaio",
2009,4.0,5,Simona Molinari,Egocentrica,S. Molinari,
2009,5.0,6,Iskra,Quasi amore,"L. Dalla, M. Alemanno,R. Costa",
2009,6.0,7,Filippo Perbellini,Cuore senza cuore,"Cheope,R. Cocciante",
2009,7.0,8,Barbara Gilbo,Che ne sai di me,"G. Bigazzi, B. Gilbo,S. Martelli",
2009,8.0,9,Irene Fornaciari,Spiove il sole,"I. Fornaciari, C. Ori, E. Pietrelli,M. Marcolini",
2009,9.0,10,Silvia Aprile,Un desiderio arriverà,P. Daniele,
2010,,1,Valerio Scanu,Per tutte le volte che...,P. Carone,"17,1% / 37,1% (Finalissima)"
2010,1.0,2,Pupo ed Emanuele Filiberto con Luca Canonici,Italia amore mio,E. Filiberto ed E. Ghinazzi,"15,2% / 33,5% (Finalissima)"
2010,2.0,3,Marco Mengoni,Credimi ancora,"M. Mengoni, S. Fabiani, M. Calabrese,P. Calabrese","10,2% / 29,4% (Finalissima)"
2010,3.0,4,Noemi,Per tutta la vita,"D. Calvetti, M. Ciappelli","9,9%"
2010,4.0,5,Malika Ayane,Ricomincio da qui,"M. Ayane, Pacifico,F. Arnò","9,8%"
2010,5.0,6,Irene Fornaciari feat. Nomadi,Il mondo piange,"A. Fornaciari, D. Dattoli,I. Fornaciari","8,1%"
2010,6.0,7,Simone Cristicchi,Meno male,"S. Cristicchi, F. Di Gesù, E. Marcelli,A. Canini","8,0%"
2010,7.0,8,Irene Grandi,La cometa di Halley,"F. Bianconi,I. Grandi","7,8%"
2010,8.0,9,Arisa,Malamorenò,G. Anastasi,"7,6%"
2010,9.0,10,Povia,La verità,Povia,"6,3%"
2010,10.0,NF (E4),Fabrizio Moro,Non è una canzone,F. Mobrici,
2010,11.0,NF (E4),Enrico Ruggeri,La notte delle fate,E. Ruggeri,
2010,12.0,NF (E3),Toto Cutugno,Aeroplani,"S. Cutugno, C. Romano,S. Iodice",
2010,13.0,NF (E3),Sonohra,Baby,"R. Tini,D. Faniello",
2010,14.0,NF (E3),"Nino D'Angelo,Maria Nazionale",Jammo jà,N. Angelo,
2010,,1,Tony Maiello,Il linguaggio della resa,"T. Maiello, F. Zanotti, F. Ferraguzzo,R. Cardelli","7,43%"
2010,1.0,2,Jessica Brando,Dove non ci sono ore,V. Rossi,"7,11%"
2010,2.0,3,Nina Zilli,L'uomo che amava le donne,"N. Zilli,Kaballà","6,71%"
2010,3.0,4,Luca Marino,Non mi dai pace,L. Marino,"4,12%"
2010,4.0,NF (E3),La Fame di Camilla,Buio e luce,"E. Meta, G. Colatorti, D. Rubini,L. Diana",
2010,5.0,NF (E3),Nicolas Bonazzi,Dirsi che è normale,N. Bonazzi,
2010,6.0,NF (E3),Romeus,Come l'autunno,"C. Tundo,F. Tricarico",
2010,7.0,NF (E2),Broken Heart College,Mesi,"M. Longobardi,N. Arquilla",
2010,8.0,NF (E2),Mattia De Luca,Non parlare più,F. Tricarico,
2010,9.0,NF (E2),Jacopo Ratini,Su questa panchina,J. Ratini,
2011,,1,Roberto Vecchioni,Chiamami ancora amore,R. Vecchioni,"43,0%"
2011,1.0,2,Modà con Emma,Arriverà,"F. Silvestre, E. Zapparoli,E. Palmosi","29,3%"
2011,2.0,3,Al Bano,Amanda è libera,"F. Berlincioni, A. Carrisi,A. Paoletti","5,5%"
2011,3.0,4,Davide Van de Sfroos,Yanez,Davide Bernasconi,"5,3%"
